지점,지점명,일시,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%)
978,춘천신북,2022-02-17 16:00,5.4,3.9,2.6,9.1
978,춘천신북,2022-02-17 17:00,5.6,3.9,2.6,9.1
978,춘천신북,2022-02-17 18:00,5.5,4.0,2.6,9.0
978,춘천신북,2022-02-17 19:00,5.2,4.0,2.6,9.0
978,춘천신북,2022-02-17 20:00,4.9,4.1,2.6,8.9
978,춘천신북,2022-02-17 21:00,4.5,4.1,2.6,8.9
978,춘천신북,2022-02-17 22:00,4.1,4.1,2.6,8.9
978,춘천신북,2022-02-17 23:00,3.9,4.1,2.6,8.9
978,춘천신북,2022-02-18 01:00,3.6,4.0,2.7,8.9
978,춘천신북,2022-02-18 02:00,3.5,3.9,2.7,8.9
978,춘천신북,2022-02-18 03:00,3.4,3.9,2.7,8.8
978,춘천신북,2022-02-18 04:00,3.4,3.8,2.6,8.8
978,춘천신북,2022-02-18 05:00,3.3,3.8,2.6,8.8
978,춘천신북,2022-02-18 06:00,3.3,3.7,2.6,8.8
978,춘천신북,2022-02-18 07:00,3.2,3.6,2.6,8.8
978,춘천신북,2022-02-18 08:00,3.2,3.6,2.5,8.7
978,춘천신북,2022-02-18 09:00,3.2,3.6,2.5,8.7
978,춘천신북,2022-02-18 10:00,3.3,3.6,2.5,8.6
978,춘천신북,2022-02-18 11:00,3.6,3.6,2.4,8.6
978,춘천신북,2022-02-18 12:00,4.0,3.6,2.4,8.5
978,춘천신북,2022-02-18 13:00,4.3,3.7,2.4,8.4
978,춘천신북,2022-02-18 14:00,4.7,3.7,2.4,8.3
978,춘천신북,2022-02-18 15:00,5.4,3.8,2.4,8.3
978,춘천신북,2022-02-18 16:00,5.9,3.8,2.5,8.2
978,춘천신북,2022-02-18 17:00,6.2,3.9,2.5,8.1
978,춘천신북,2022-02-18 18:00,6.1,3.9,2.5,8.1
978,춘천신북,2022-02-18 19:00,5.9,4.0,2.5,8.1
978,춘천신북,2022-02-18 20:00,5.7,4.0,2.5,8.0
978,춘천신북,2022-02-18 21:00,5.5,4.1,2.5,8.0
978,춘천신북,2022-02-18 22:00,5.3,4.1,2.5,8.0
978,춘천신북,2022-02-18 23:00,5.1,4.1,2.5,8.0
978,춘천신북,2022-02-19 00:00,4.9,4.2,2.6,8.0
978,춘천신북,2022-02-19 01:00,4.7,4.2,2.6,8.0
978,춘천신북,2022-02-19 02:00,4.5,4.2,2.6,8.0
978,춘천신북,2022-02-19 03:00,4.3,4.3,2.6,8.0
978,춘천신북,2022-02-19 04:00,4.2,4.3,2.6,8.0
978,춘천신북,2022-02-19 05:00,4.0,4.3,2.6,8.0
978,춘천신북,2022-02-19 06:00,3.9,4.2,2.6,8.0
978,춘천신북,2022-02-19 07:00,3.8,4.2,2.7,8.0
978,춘천신북,2022-02-19 08:00,3.8,4.2,2.7,8.0
978,춘천신북,2022-02-19 09:00,3.9,4.1,2.7,8.0
978,춘천신북,2022-02-19 10:00,4.0,4.1,2.7,8.0
978,춘천신북,2022-02-19 11:00,4.2,4.1,2.7,8.0
978,춘천신북,2022-02-19 12:00,4.6,4.1,2.7,8.0
978,춘천신북,2022-02-19 13:00,5.0,4.1,2.7,8.0
978,춘천신북,2022-02-19 14:00,5.5,4.2,2.7,8.0
978,춘천신북,2022-02-19 15:00,5.8,4.2,2.7,8.1
978,춘천신북,2022-02-19 16:00,6.1,4.2,2.7,8.1
978,춘천신북,2022-02-19 17:00,6.3,4.3,2.7,8.1
978,춘천신북,2022-02-19 18:00,6.4,4.3,2.7,8.1
978,춘천신북,2022-02-19 19:00,6.2,4.3,2.7,8.1
978,춘천신북,2022-02-19 20:00,5.9,4.3,2.7,8.1
978,춘천신북,2022-02-19 21:00,5.7,4.3,2.7,8.1
978,춘천신북,2022-02-19 22:00,5.4,4.4,2.7,8.1
978,춘천신북,2022-02-19 23:00,5.1,4.4,2.7,8.1
978,춘천신북,2022-02-20 00:00,4.8,4.4,2.7,8.1
978,춘천신북,2022-02-20 01:00,4.5,4.4,2.8,8.1
978,춘천신북,2022-02-20 02:00,4.2,4.5,2.8,8.1
978,춘천신북,2022-02-20 03:00,3.9,4.5,2.8,8.1
978,춘천신북,2022-02-20 04:00,3.7,4.4,2.8,8.1
978,춘천신북,2022-02-20 05:00,3.6,4.3,2.8,8.2
978,춘천신북,2022-02-20 06:00,3.5,4.3,2.8,8.2
978,춘천신북,2022-02-20 07:00,3.4,4.1,2.8,8.2
978,춘천신북,2022-02-20 08:00,3.4,4.0,2.8,8.2
978,춘천신북,2022-02-20 09:00,3.4,3.9,2.8,8.2
978,춘천신북,2022-02-20 10:00,3.4,3.8,2.7,8.3
978,춘천신북,2022-02-20 11:00,3.8,3.8,2.7,8.3
978,춘천신북,2022-02-20 12:00,4.3,3.8,2.7,8.3
978,춘천신북,2022-02-20 13:00,4.5,3.9,2.7,8.3
978,춘천신북,2022-02-20 14:00,4.8,3.9,2.6,8.3
978,춘천신북,2022-02-20 15:00,5.4,4.0,2.6,8.2
978,춘천신북,2022-02-20 16:00,5.8,4.0,2.7,8.2
978,춘천신북,2022-02-20 17:00,6.0,4.1,2.7,8.2
978,춘천신북,2022-02-20 18:00,5.9,4.1,2.7,8.2
978,춘천신북,2022-02-20 19:00,5.5,4.1,2.7,8.2
978,춘천신북,2022-02-20 20:00,5.1,4.2,2.7,8.2
978,춘천신북,2022-02-20 21:00,4.8,4.2,2.7,8.2
978,춘천신북,2022-02-20 22:00,4.4,4.3,2.7,8.2
978,춘천신북,2022-02-20 23:00,4.1,4.3,2.7,8.2
978,춘천신북,2022-02-21 00:00,3.8,4.3,2.7,8.2
978,춘천신북,2022-02-21 01:00,3.7,4.2,2.7,8.2
978,춘천신북,2022-02-21 02:00,3.5,4.1,2.7,8.2
978,춘천신북,2022-02-21 03:00,3.5,4.1,2.7,8.2
978,춘천신북,2022-02-21 04:00,3.4,4.0,2.7,8.2
978,춘천신북,2022-02-21 05:00,3.3,3.9,2.7,8.2
978,춘천신북,2022-02-21 06:00,3.3,3.8,2.7,8.2
978,춘천신북,2022-02-21 07:00,3.3,3.8,2.7,8.2
978,춘천신북,2022-02-21 08:00,3.2,3.7,2.6,8.2
978,춘천신북,2022-02-21 09:00,3.2,3.7,2.6,8.2
978,춘천신북,2022-02-21 10:00,3.3,3.6,2.5,8.2
978,춘천신북,2022-02-21 11:00,3.5,3.6,2.5,8.1
978,춘천신북,2022-02-21 12:00,3.8,3.7,2.5,8.1
978,춘천신북,2022-02-21 13:00,4.2,3.7,2.5,8.1
978,춘천신북,2022-02-21 14:00,4.7,3.8,2.5,8.0
978,춘천신북,2022-02-21 15:00,4.9,3.8,2.5,8.0
978,춘천신북,2022-02-21 16:00,5.3,3.9,2.5,7.9
978,춘천신북,2022-02-21 17:00,5.4,3.9,2.5,7.9
978,춘천신북,2022-02-21 18:00,5.4,4.0,2.5,7.9
978,춘천신북,2022-02-21 19:00,5.3,4.0,2.6,7.8
978,춘천신북,2022-02-21 20:00,5.0,4.1,2.6,7.8
978,춘천신북,2022-02-21 21:00,4.8,4.1,2.6,7.8
978,춘천신북,2022-02-21 22:00,4.5,4.1,2.6,7.8
978,춘천신북,2022-02-21 23:00,4.2,4.2,2.6,7.8
978,춘천신북,2022-02-22 00:00,4.0,4.2,2.6,7.8
978,춘천신북,2022-02-23 01:00,3.7,4.1,2.6,7.5
978,춘천신북,2022-02-23 02:00,3.6,4.0,2.6,7.5
978,춘천신북,2022-02-23 03:00,3.5,3.9,2.6,7.5
978,춘천신북,2022-02-23 04:00,3.4,3.8,2.6,7.5
978,춘천신북,2022-02-23 05:00,3.4,3.8,2.6,7.5
978,춘천신북,2022-02-23 06:00,3.3,3.7,2.6,7.5
978,춘천신북,2022-02-23 07:00,3.3,3.7,2.5,7.5
978,춘천신북,2022-02-23 08:00,3.3,3.6,2.5,7.5
978,춘천신북,2022-02-23 09:00,3.2,3.6,2.5,7.5
978,춘천신북,2022-02-23 10:00,3.3,3.6,2.4,7.4
978,춘천신북,2022-02-23 11:00,3.7,3.6,2.4,7.4
978,춘천신북,2022-02-23 12:00,4.1,3.6,2.4,7.3
978,춘천신북,2022-02-23 13:00,4.3,3.7,2.4,7.3
978,춘천신북,2022-02-23 14:00,4.6,3.7,2.4,7.2
978,춘천신북,2022-02-23 15:00,5.2,3.8,2.4,7.2
978,춘천신북,2022-02-23 16:00,5.8,3.8,2.4,7.1
978,춘천신북,2022-02-23 17:00,6.0,3.9,2.4,7.1
978,춘천신북,2022-02-23 18:00,6.0,3.9,2.5,7.1
978,춘천신북,2022-02-23 19:00,5.5,4.0,2.5,7.1
978,춘천신북,2022-02-23 20:00,5.0,4.0,2.5,7.1
978,춘천신북,2022-02-23 21:00,4.6,4.0,2.5,7.1
978,춘천신북,2022-02-23 22:00,4.2,4.1,2.5,7.1
978,춘천신북,2022-02-23 23:00,3.9,4.1,2.5,7.1
978,춘천신북,2022-02-24 00:00,3.7,4.1,2.5,7.1
978,춘천신북,2022-02-24 01:00,3.6,4.0,2.6,7.1
978,춘천신북,2022-02-24 02:00,3.5,3.9,2.6,7.1
978,춘천신북,2022-02-24 03:00,3.4,3.9,2.5,7.1
978,춘천신북,2022-02-24 04:00,3.4,3.8,2.5,7.1
978,춘천신북,2022-02-24 05:00,3.3,3.7,2.5,7.1
978,춘천신북,2022-02-24 06:00,3.3,3.7,2.5,7.1
978,춘천신북,2022-02-24 07:00,3.3,3.6,2.5,7.1
978,춘천신북,2022-02-24 08:00,3.2,3.6,2.4,7.1
978,춘천신북,2022-02-24 09:00,3.2,3.5,2.4,7.0
978,춘천신북,2022-02-24 10:00,3.3,3.5,2.4,7.0
978,춘천신북,2022-02-24 11:00,3.7,3.5,2.4,6.9
978,춘천신북,2022-02-24 12:00,4.2,3.6,2.3,6.9
978,춘천신북,2022-02-24 13:00,4.4,3.6,2.4,6.8
978,춘천신북,2022-02-24 14:00,4.7,3.7,2.4,6.8
978,춘천신북,2022-02-24 15:00,5.4,3.8,2.4,6.8
978,춘천신북,2022-02-24 16:00,6.1,3.8,2.4,6.7
978,춘천신북,2022-02-24 17:00,6.5,3.9,2.4,6.7
978,춘천신북,2022-02-24 18:00,6.6,3.9,2.4,6.7
978,춘천신북,2022-02-24 19:00,6.2,4.0,2.4,6.7
978,춘천신북,2022-02-24 20:00,5.8,4.0,2.5,6.7
978,춘천신북,2022-02-24 21:00,5.4,4.1,2.5,6.7
978,춘천신북,2022-02-24 22:00,5.1,4.1,2.5,6.7
978,춘천신북,2022-02-24 23:00,4.8,4.1,2.5,6.7
978,춘천신북,2022-02-25 00:00,4.6,4.2,2.5,6.7
978,춘천신북,2022-02-25 01:00,4.4,4.2,2.5,6.7
978,춘천신북,2022-02-25 02:00,4.2,4.2,2.5,6.7
978,춘천신북,2022-02-25 03:00,4.0,4.2,2.5,6.8
978,춘천신북,2022-02-25 04:00,3.9,4.2,2.6,6.8
978,춘천신북,2022-02-25 05:00,3.8,4.1,2.6,6.8
978,춘천신북,2022-02-25 06:00,3.7,4.1,2.6,6.8
978,춘천신북,2022-02-25 07:00,3.6,4.0,2.6,6.8
978,춘천신북,2022-02-25 08:00,3.6,3.9,2.6,6.8
978,춘천신북,2022-02-25 09:00,3.6,3.9,2.6,6.8
978,춘천신북,2022-02-25 10:00,3.8,3.8,2.5,6.8
978,춘천신북,2022-02-25 11:00,4.3,3.8,2.5,6.8
978,춘천신북,2022-02-25 12:00,4.9,3.9,2.5,6.8
978,춘천신북,2022-02-25 13:00,5.4,3.9,2.5,6.8
978,춘천신북,2022-02-25 14:00,5.8,4.0,2.5,6.8
978,춘천신북,2022-02-25 15:00,6.5,4.0,2.5,6.8
978,춘천신북,2022-02-25 16:00,7.1,4.1,2.5,6.8
978,춘천신북,2022-02-25 17:00,7.4,4.1,2.5,6.8
978,춘천신북,2022-02-25 18:00,7.6,4.2,2.6,6.8
978,춘천신북,2022-02-25 19:00,7.5,4.2,2.6,6.8
978,춘천신북,2022-02-25 20:00,7.2,4.2,2.6,6.8
978,춘천신북,2022-02-25 21:00,6.9,4.3,2.6,6.9
978,춘천신북,2022-02-25 22:00,6.6,4.3,2.6,6.9
978,춘천신북,2022-02-25 23:00,6.4,4.3,2.6,6.9
978,춘천신북,2022-02-26 00:00,6.2,4.4,2.6,6.9
978,춘천신북,2022-02-26 01:00,6.0,4.4,2.6,6.9
978,춘천신북,2022-02-26 02:00,5.9,4.4,2.6,6.9
978,춘천신북,2022-02-26 03:00,5.9,4.4,2.7,6.9
978,춘천신북,2022-02-26 04:00,5.8,4.5,2.7,7.0
978,춘천신북,2022-02-26 05:00,5.8,4.5,2.7,7.0
978,춘천신북,2022-02-26 06:00,5.8,4.5,2.7,7.0
978,춘천신북,2022-02-26 07:00,5.8,4.5,2.7,7.0
978,춘천신북,2022-02-26 08:00,5.8,4.6,2.7,7.0
978,춘천신북,2022-02-26 09:00,5.9,4.6,2.7,7.1
978,춘천신북,2022-02-26 10:00,6.1,4.6,2.7,7.1
978,춘천신북,2022-02-26 11:00,6.3,4.6,2.7,7.1
978,춘천신북,2022-02-26 12:00,6.5,4.6,2.8,7.1
978,춘천신북,2022-02-26 13:00,6.6,4.6,2.8,7.1
978,춘천신북,2022-02-26 14:00,6.8,4.7,2.8,7.1
978,춘천신북,2022-02-26 15:00,7.1,4.7,2.8,7.1
978,춘천신북,2022-02-26 16:00,7.6,4.7,2.8,7.2
978,춘천신북,2022-02-26 17:00,7.8,4.7,2.8,7.2
978,춘천신북,2022-02-26 18:00,8.0,4.7,2.8,7.2
978,춘천신북,2022-02-26 19:00,8.1,4.7,2.8,7.3
978,춘천신북,2022-02-26 20:00,8.9,4.8,2.8,7.3
978,춘천신북,2022-02-26 21:00,9.9,4.8,2.8,7.3
978,춘천신북,2022-02-26 22:00,10.9,4.8,2.8,7.3
978,춘천신북,2022-02-26 23:00,11.1,4.8,2.8,7.3
978,춘천신북,2022-02-27 00:00,10.9,4.8,2.8,7.3
978,춘천신북,2022-02-27 01:00,10.6,4.8,2.9,7.3
978,춘천신북,2022-02-27 02:00,10.3,4.9,2.9,7.4
978,춘천신북,2022-02-27 03:00,9.9,4.9,2.9,7.4
978,춘천신북,2022-02-27 04:00,9.5,4.9,2.9,7.4
978,춘천신북,2022-02-27 05:00,9.0,4.9,2.9,7.4
978,춘천신북,2022-02-27 06:00,8.6,4.9,2.9,7.4
978,춘천신북,2022-02-27 07:00,8.1,5.0,2.9,7.5
978,춘천신북,2022-02-27 08:00,7.6,5.0,2.9,7.5
978,춘천신북,2022-02-27 09:00,7.3,5.0,2.9,7.5
978,춘천신북,2022-02-27 10:00,7.5,5.0,2.9,7.5
978,춘천신북,2022-02-27 11:00,8.5,5.0,2.9,7.5
978,춘천신북,2022-02-27 12:00,9.7,5.0,2.9,7.6
978,춘천신북,2022-02-27 13:00,10.3,5.1,3.0,7.6
978,춘천신북,2022-02-27 14:00,10.8,5.1,3.0,7.6
978,춘천신북,2022-02-27 15:00,11.6,5.1,3.0,7.6
978,춘천신북,2022-02-27 16:00,12.4,5.1,3.0,7.6
978,춘천신북,2022-02-27 17:00,12.8,5.1,3.0,7.6
978,춘천신북,2022-02-27 18:00,12.9,5.2,3.0,7.7
978,춘천신북,2022-02-27 19:00,12.9,5.2,3.0,7.7
978,춘천신북,2022-02-27 20:00,12.7,5.2,3.0,7.7
978,춘천신북,2022-02-27 21:00,12.4,5.3,3.0,7.7
978,춘천신북,2022-02-27 22:00,12.0,5.3,3.0,7.8
978,춘천신북,2022-02-27 23:00,11.6,5.3,3.0,7.8
978,춘천신북,2022-02-28 00:00,11.3,5.3,3.0,7.8
978,춘천신북,2022-02-28 01:00,10.9,5.3,3.1,7.8
978,춘천신북,2022-02-28 02:00,10.6,5.4,3.1,7.8
978,춘천신북,2022-02-28 03:00,10.3,5.4,3.1,7.8
978,춘천신북,2022-02-28 04:00,10.0,5.4,3.1,7.9
978,춘천신북,2022-02-28 05:00,9.8,5.5,3.1,7.9
978,춘천신북,2022-02-28 06:00,9.5,5.5,3.1,7.9
978,춘천신북,2022-02-28 07:00,9.3,5.5,3.1,7.9
978,춘천신북,2022-02-28 08:00,9.1,5.5,3.1,8.0
978,춘천신북,2022-02-28 09:00,9.2,5.6,3.1,8.0
978,춘천신북,2022-02-28 10:00,9.3,5.6,3.1,8.0
978,춘천신북,2022-02-28 11:00,9.9,5.6,3.1,8.0
978,춘천신북,2022-02-28 12:00,10.8,5.6,3.1,8.1
978,춘천신북,2022-02-28 13:00,11.3,5.6,3.2,8.1
978,춘천신북,2022-02-28 14:00,11.8,5.6,3.2,8.1
978,춘천신북,2022-02-28 15:00,12.2,5.7,3.2,8.1
978,춘천신북,2022-02-28 16:00,12.5,5.8,3.2,8.1
978,춘천신북,2022-02-28 17:00,12.8,5.8,3.2,8.2
978,춘천신북,2022-02-28 18:00,12.9,5.8,3.2,8.2
978,춘천신북,2022-02-28 19:00,13.1,5.9,3.2,8.2
978,춘천신북,2022-02-28 20:00,13.1,6.0,3.2,8.3
978,춘천신북,2022-02-28 21:00,13.1,6.1,3.2,8.3
978,춘천신북,2022-02-28 22:00,12.9,6.1,3.2,8.3
978,춘천신북,2022-02-28 23:00,12.8,6.2,3.2,8.3
978,춘천신북,2022-03-01 00:00,12.6,6.3,3.3,8.3
978,춘천신북,2022-03-01 01:00,12.5,6.3,3.3,8.4
978,춘천신북,2022-03-01 02:00,12.4,6.4,3.3,8.4
978,춘천신북,2022-03-01 03:00,12.3,6.5,3.3,8.4
978,춘천신북,2022-03-01 04:00,12.3,6.5,3.3,8.4
978,춘천신북,2022-03-01 05:00,12.3,6.6,3.3,8.5
978,춘천신북,2022-03-01 06:00,12.5,6.6,3.3,8.5
978,춘천신북,2022-03-01 07:00,12.7,6.6,3.3,8.5
978,춘천신북,2022-03-01 08:00,12.9,6.7,3.3,8.6
978,춘천신북,2022-03-01 09:00,13.1,6.8,3.3,8.6
978,춘천신북,2022-03-01 10:00,13.5,6.8,3.3,8.6
978,춘천신북,2022-03-01 11:00,13.6,6.9,3.3,8.6
978,춘천신북,2022-03-01 12:00,13.7,6.9,3.3,8.7
978,춘천신북,2022-03-01 13:00,13.8,7.0,3.3,8.7
978,춘천신북,2022-03-01 14:00,13.9,7.1,3.4,8.7
978,춘천신북,2022-03-01 15:00,14.1,7.3,3.4,8.8
978,춘천신북,2022-03-01 16:00,14.2,7.5,3.4,8.8
978,춘천신북,2022-03-01 17:00,14.3,7.7,3.4,8.8
978,춘천신북,2022-03-01 18:00,14.4,8.0,3.4,8.8
978,춘천신북,2022-03-01 19:00,14.4,8.2,3.4,8.9
978,춘천신북,2022-03-01 20:00,14.4,8.3,3.4,8.9
978,춘천신북,2022-03-01 21:00,14.3,8.4,3.4,8.9
978,춘천신북,2022-03-01 22:00,14.1,8.5,3.4,8.9
978,춘천신북,2022-03-01 23:00,13.9,8.6,3.5,8.9
978,춘천신북,2022-03-02 01:00,13.3,8.7,3.5,9.0
978,춘천신북,2022-03-02 02:00,13.0,8.8,3.5,9.1
978,춘천신북,2022-03-02 03:00,12.6,8.8,3.5,9.1
978,춘천신북,2022-03-02 04:00,12.3,8.8,3.5,9.1
978,춘천신북,2022-03-02 05:00,11.9,8.8,3.5,9.1
978,춘천신북,2022-03-02 06:00,11.4,8.8,3.5,9.1
978,춘천신북,2022-03-02 07:00,10.9,8.8,3.6,9.2
978,춘천신북,2022-03-02 08:00,10.3,8.8,3.6,9.2
978,춘천신북,2022-03-02 09:00,10.1,8.9,3.6,9.2
978,춘천신북,2022-03-02 10:00,10.6,8.9,3.6,9.3
978,춘천신북,2022-03-02 11:00,12.1,8.9,3.6,9.3
978,춘천신북,2022-03-02 12:00,13.6,8.9,3.6,9.3
978,춘천신북,2022-03-02 13:00,14.2,8.9,3.6,9.3
978,춘천신북,2022-03-02 14:00,14.5,8.9,3.6,9.3
978,춘천신북,2022-03-02 15:00,14.4,9.0,3.7,9.4
978,춘천신북,2022-03-02 16:00,14.4,9.3,3.7,9.4
978,춘천신북,2022-03-02 17:00,14.4,9.6,3.7,9.4
978,춘천신북,2022-03-02 18:00,14.3,9.8,3.7,9.4
978,춘천신북,2022-03-02 19:00,14.3,10.0,3.7,9.5
978,춘천신북,2022-03-02 20:00,14.3,10.2,3.7,9.5
978,춘천신북,2022-03-02 21:00,14.2,10.3,3.8,9.6
978,춘천신북,2022-03-02 22:00,14.0,10.4,3.8,9.6
978,춘천신북,2022-03-02 23:00,13.7,10.4,3.8,9.6
978,춘천신북,2022-03-03 00:00,13.4,10.4,3.8,9.6
978,춘천신북,2022-03-03 01:00,13.2,10.4,3.8,9.6
978,춘천신북,2022-03-03 02:00,12.9,10.4,3.8,9.7
978,춘천신북,2022-03-03 03:00,12.6,10.4,3.8,9.7
978,춘천신북,2022-03-03 04:00,12.5,10.3,3.8,9.7
978,춘천신북,2022-03-03 05:00,12.4,10.3,3.9,9.8
978,춘천신북,2022-03-03 06:00,12.3,10.3,3.9,9.8
978,춘천신북,2022-03-03 07:00,12.0,10.3,3.9,9.8
978,춘천신북,2022-03-03 08:00,11.8,10.2,3.9,9.8
978,춘천신북,2022-03-03 09:00,11.8,10.2,3.9,9.9
978,춘천신북,2022-03-03 10:00,12.2,10.1,3.9,9.9
978,춘천신북,2022-03-03 11:00,13.5,10.1,4.0,9.9
978,춘천신북,2022-03-03 12:00,14.5,10.1,4.0,9.9
978,춘천신북,2022-03-03 13:00,14.6,10.1,4.0,9.9
978,춘천신북,2022-03-03 14:00,14.7,10.3,4.0,10.0
978,춘천신북,2022-03-03 15:00,14.6,10.5,4.0,10.0
978,춘천신북,2022-03-03 16:00,14.5,10.9,4.0,10.0
978,춘천신북,2022-03-03 17:00,14.5,11.3,4.1,10.1
978,춘천신북,2022-03-03 18:00,14.5,11.4,4.1,10.1
978,춘천신북,2022-03-03 19:00,14.6,11.5,4.1,10.1
978,춘천신북,2022-03-03 20:00,14.7,11.5,4.2,10.2
978,춘천신북,2022-03-03 21:00,14.7,11.5,4.2,10.3
978,춘천신북,2022-03-03 22:00,14.7,11.4,4.2,10.3
978,춘천신북,2022-03-03 23:00,14.5,11.4,4.3,10.3
978,춘천신북,2022-03-04 00:00,14.3,11.4,4.3,10.3
978,춘천신북,2022-03-04 01:00,14.0,11.3,4.3,10.4
978,춘천신북,2022-03-04 02:00,13.8,11.3,4.3,10.4
978,춘천신북,2022-03-04 03:00,13.4,11.2,4.4,10.4
978,춘천신북,2022-03-04 04:00,13.1,11.2,4.4,10.4
978,춘천신북,2022-03-04 05:00,12.7,11.1,4.4,10.5
978,춘천신북,2022-03-04 06:00,12.3,11.1,4.5,10.5
978,춘천신북,2022-03-04 07:00,11.8,11.0,4.5,10.6
978,춘천신북,2022-03-04 08:00,11.4,10.9,4.5,10.6
978,춘천신북,2022-03-04 09:00,11.3,10.9,4.5,10.6
978,춘천신북,2022-03-04 10:00,11.9,10.9,4.6,10.6
978,춘천신북,2022-03-04 11:00,13.3,10.8,4.6,10.7
978,춘천신북,2022-03-04 12:00,14.7,10.8,4.6,10.7
978,춘천신북,2022-03-04 13:00,15.0,10.8,4.7,10.7
978,춘천신북,2022-03-04 14:00,15.1,10.8,4.7,10.8
978,춘천신북,2022-03-04 15:00,15.0,10.8,4.7,10.8
978,춘천신북,2022-03-04 16:00,15.1,10.9,4.8,10.8
978,춘천신북,2022-03-04 17:00,15.3,11.1,4.8,10.9
978,춘천신북,2022-03-04 18:00,15.6,11.1,4.9,10.9
978,춘천신북,2022-03-04 19:00,15.6,11.2,4.9,10.9
978,춘천신북,2022-03-04 20:00,15.6,11.3,5.0,10.9
978,춘천신북,2022-03-04 21:00,15.6,11.3,5.1,11.0
978,춘천신북,2022-03-04 22:00,15.6,11.3,5.1,11.1
978,춘천신북,2022-03-04 23:00,15.6,11.4,5.2,11.1
978,춘천신북,2022-03-05 00:00,15.6,11.4,5.3,11.1
978,춘천신북,2022-03-05 01:00,15.7,11.4,5.4,11.2
978,춘천신북,2022-03-05 02:00,15.7,11.4,5.4,11.2
978,춘천신북,2022-03-05 03:00,15.6,11.4,5.5,11.3
978,춘천신북,2022-03-05 04:00,15.5,11.4,5.6,11.3
978,춘천신북,2022-03-05 05:00,15.3,11.4,5.6,11.4
978,춘천신북,2022-03-05 06:00,15.0,11.4,5.6,11.4
978,춘천신북,2022-03-05 07:00,14.7,11.3,5.7,11.4
978,춘천신북,2022-03-05 08:00,14.3,11.3,5.7,11.5
978,춘천신북,2022-03-05 09:00,14.1,11.3,5.8,11.5
978,춘천신북,2022-03-05 10:00,14.3,11.3,5.8,11.6
978,춘천신북,2022-03-05 11:00,15.3,11.3,5.8,11.6
978,춘천신북,2022-03-05 12:00,15.6,11.3,5.8,11.6
978,춘천신북,2022-03-05 13:00,15.6,11.3,5.9,11.6
978,춘천신북,2022-03-05 14:00,15.6,11.3,5.9,11.7
978,춘천신북,2022-03-05 15:00,15.4,11.3,5.9,11.7
978,춘천신북,2022-03-05 16:00,15.4,11.4,6.0,11.7
978,춘천신북,2022-03-05 17:00,15.3,11.4,6.1,11.8
978,춘천신북,2022-03-05 18:00,15.3,11.4,6.1,11.8
978,춘천신북,2022-03-05 19:00,15.3,11.4,6.1,11.8
978,춘천신북,2022-03-05 20:00,15.3,11.4,6.1,11.9
978,춘천신북,2022-03-05 21:00,15.2,11.4,6.1,11.9
978,춘천신북,2022-03-05 22:00,15.0,11.3,6.1,12.0
978,춘천신북,2022-03-05 23:00,14.8,11.3,6.0,12.1
978,춘천신북,2022-03-06 01:00,14.1,11.3,5.8,12.1
978,춘천신북,2022-03-06 02:00,13.7,11.2,5.7,12.2
978,춘천신북,2022-03-06 03:00,13.3,11.2,5.7,12.2
978,춘천신북,2022-03-06 04:00,12.7,11.2,5.6,12.2
978,춘천신북,2022-03-06 05:00,12.1,11.1,5.6,12.3
978,춘천신북,2022-03-06 06:00,11.5,11.1,5.5,12.3
978,춘천신북,2022-03-06 07:00,10.9,11.1,5.5,12.3
978,춘천신북,2022-03-06 08:00,10.3,11.0,5.5,12.3
978,춘천신북,2022-03-06 09:00,9.9,11.0,5.4,12.3
978,춘천신북,2022-03-06 10:00,10.6,10.9,5.4,12.3
978,춘천신북,2022-03-06 11:00,12.4,10.9,5.4,12.3
978,춘천신북,2022-03-06 12:00,14.4,10.9,5.4,12.3
978,춘천신북,2022-03-06 13:00,15.0,10.9,5.4,12.4
978,춘천신북,2022-03-06 14:00,15.8,10.9,5.4,12.4
978,춘천신북,2022-03-06 15:00,15.9,10.9,5.4,12.4
978,춘천신북,2022-03-06 16:00,15.9,10.9,5.4,12.4
978,춘천신북,2022-03-06 17:00,15.9,10.9,5.4,12.4
978,춘천신북,2022-03-06 18:00,15.9,11.0,5.4,12.4
978,춘천신북,2022-03-06 19:00,15.9,11.0,5.4,12.4
978,춘천신북,2022-03-06 20:00,15.9,11.0,5.4,12.4
978,춘천신북,2022-03-06 21:00,15.7,11.1,5.4,12.5
978,춘천신북,2022-03-06 22:00,15.4,11.1,5.4,12.5
978,춘천신북,2022-03-06 23:00,15.1,11.0,5.4,12.5
978,춘천신북,2022-03-07 00:00,14.8,11.0,5.4,12.6
978,춘천신북,2022-03-07 01:00,14.4,11.0,5.4,12.6
978,춘천신북,2022-03-07 02:00,14.0,11.0,5.4,12.6
978,춘천신북,2022-03-07 03:00,13.6,10.9,5.4,12.6
978,춘천신북,2022-03-07 04:00,13.1,10.9,5.4,12.6
978,춘천신북,2022-03-07 05:00,12.6,10.9,5.4,12.6
978,춘천신북,2022-03-07 06:00,12.0,10.9,5.3,12.6
978,춘천신북,2022-03-07 07:00,11.4,10.9,5.3,12.6
978,춘천신북,2022-03-07 08:00,10.9,10.8,5.3,12.6
